-9.152874,-1.3756552,3.3097446
-9.275456,-1.3756552,3.0645783
-9.329938,-1.5527196,3.0645783
-9.316318,-1.7706453,2.8738933
-9.370799,-1.879608,2.6014864
-9.438901,-1.9749504,2.4244218
-9.561484,-2.0294318,2.2609777
-9.588725,-2.0294318,2.2745981
-9.697687,-1.9749504,2.2201166
-9.820271,-2.0294318,1.9885708
-9.711308,-1.9749504,1.607201
-9.629586,-1.96133,1.293933
-9.575105,-1.96133,1.1304889
-9.697687,-1.8932283,1.0623871
-9.915613,-1.7842655,0.84446156
-9.901993,-1.7842655,0.7491191
-9.847511,-1.8932283,0.58567494
-9.697687,-1.9340894,0.29964766
-9.41166,-1.9885708,0.29964766
-9.41166,-1.9340894,0.24516626
-9.466142,-1.879608,0.29964766
-9.507003,-1.9340894,0.20430522
-9.629586,-1.9885708,-0.013620348
-9.697687,-2.0294318,-0.3677494
-9.80665,-2.0294318,-0.58567494
-9.615966,-1.9749504,-0.12258313
-9.384419,-2.2064962,-0.06810174
-9.193735,-2.6287272,-0.20430522
-8.907707,-3.0237172,-0.9670447
-8.771504,-3.2416427,-2.3018389
-8.60806,-3.3506055,-3.1054392
-8.471856,-3.2825038,-3.7319753
-8.294792,-3.336985,-4.167826
-8.104107,-3.4595683,-4.4129925
-8.049625,-3.4595683,-4.5219555
-8.008764,-3.405087,-4.7126403
-7.954283,-3.2280223,-4.767122
-7.8861814,-3.1599207,-4.9578066
-7.709117,-3.050958,-5.339176
-7.559293,-2.9419951,-5.6933055
-7.3413672,-2.9419951,-5.8567495
-7.1506824,-2.9964764,-5.829509
-7.04172,-2.9419951,-6.101916
-6.891896,-2.8738933,-6.4560447
-6.7284517,-2.7513103,-6.8374147
-6.428804,-2.587866,-6.7556925
-6.1563973,-2.587866,-6.973618
-5.992953,-2.6423476,-7.2187843
-5.829509,-2.587866,-7.327747
-5.597963,-2.5333846,-7.668256
-5.4208984,-2.5333846,-7.559293
-5.1621118,-2.5197644,-7.6954966
-4.8216033,-2.5197644,-7.804459
-4.535576,-2.5742457,-7.995144
-4.2495484,-2.5742457,-8.21307
-4.0452433,-2.5197644,-8.294792
-3.8273177,-2.5742457,-8.512717
-3.6774938,-2.506144,-8.757884
-3.405087,-2.4516625,-8.921328
-3.091819,-2.4516625,-8.894087
-2.8738933,-2.3426998,-8.894087
-2.6287272,-2.3426998,-8.921328
-2.506144,-2.3971813,-9.139254
-2.315459,-2.3971813,-9.329938
-1.920469,-2.3971813,-9.220976
-1.4573772,-2.3290794,-9.084772
-1.1168685,-2.3290794,-8.975809
-1.0896279,-2.4380422,-9.112013
-1.1441092,-2.7104492,-9.329938
-1.1713499,-2.9964764,-9.193735
-1.1713499,-3.1054392,-9.030291
-0.980665,-3.1599207,-9.057531
-0.8036005,-3.214402,-8.839605
-0.667397,-3.3097446,-8.825985
-0.55843425,-3.5412905,-8.989429
-0.46309182,-3.5957718,-9.057531
-0.29964766,-3.6502533,-9.112013
-0.17706452,-3.8136973,-9.193735
-0.013620348,-3.6502533,-9.248216
-0.08172209,-3.759216,-9.220976
-0.13620348,-3.7047346,-9.275456
-0.06810174,-3.6502533,-9.248216
0.095342435,-3.9771416,-9.193735
0.24516626,-4.2086873,-9.166494
0.19068487,-4.5900574,-9.112013
0.25878662,-4.930566,-9.030291
0.25878662,-5.09401,-8.921328
0.53119355,-5.202973,-8.62168
0.8036005,-5.3800373,-8.349273
0.7627395,-5.6933055,-7.995144
0.7082581,-6.0882955,-7.7772183
0.53119355,-6.4151835,-7.913422
0.6401563,-6.701211,-7.8589406
0.7082581,-6.810174,-7.6137743
0.43585113,-6.810174,-7.246025
-0.08172209,-6.4151835,-6.891896
-0.19068487,-6.4151835,-6.510526
-0.12258313,-6.864655,-6.701211
0.14982383,-7.2596455,-6.9191365
0.53119355,-7.981524,-6.67397
0.42223078,-8.253931,-6.510526
0.32688835,-8.022385,-5.8839903
0.25878662,-8.076866,-5.175732
0.3677494,-8.471856,-4.8216033
0.47671217,-9.193735,-4.658159
0.81722087,-9.697687,-4.5219555
1.0487667,-10.079058,-4.630918
1.1577295,-10.079058,-4.7126403
1.2122109,-9.697687,-4.385752
1.1032481,-9.289077,-4.0861044
0.939804,-9.125633,-3.92266
0.7082581,-9.125633,-3.7047346
0.5992953,-9.180115,-3.7047346
0.6401563,-9.343558,-3.6230125
0.6946377,-9.343558,-3.1871614
0.89894295,-9.343558,-2.3018389
0.89894295,-9.234595,-1.6480621
0.81722087,-9.289077,-1.56634
0.88532263,-9.575105,-2.2201166
0.95342433,-9.724928,-2.7785509
1.2803127,-9.561484,-2.7785509
1.5527196,-9.275456,-1.56634
1.4982382,-9.057531,0.013620348
1.4573772,-9.275456,0.25878662
1.56634,-10.283362,0.3677494
1.879608,-10.841797,0.44947147
2.4380422,-10.841797,0.88532263
2.669588,-10.487668,1.9477097
2.6151068,-9.874752,2.4789033
2.3290794,-9.602345,2.192876
2.1656353,-9.479762,2.0294318
2.233737,-9.547864,2.0566726
2.233737,-9.425281,2.3290794
2.2201166,-9.370799,2.7785509
2.2745981,-9.316318,2.8330324
2.3290794,-9.043911,2.8602731
2.3290794,-8.866846,2.969236
2.315459,-9.0983925,2.7785509
2.152015,-9.316318,2.8330324
2.1247742,-9.438901,2.8602731
2.1247742,-9.493382,2.7513103
1.9885708,-9.166494,2.669588
2.1656353,-9.112013,2.4516625
2.2201166,-9.220976,2.4789033
2.3290794,-9.220976,2.4789033
2.383561,-9.615966,2.5606253
2.2745981,-9.724928,2.8330324
2.1656353,-9.724928,2.9964764
1.9885708,-9.833891,3.1054392
2.233737,-9.738548,3.2416427
2.1247742,-9.684067,3.3506055
2.3290794,-9.684067,3.3778462
2.3290794,-9.847511,3.486809
2.070293,-9.79303,3.568531
2.233737,-9.847511,3.6774938
2.1656353,-9.847511,3.8681788
2.2745981,-9.520623,3.92266
2.3290794,-9.057531,4.0588636
2.383561,-8.499097,4.167826
2.2064962,-8.144968,4.195067
2.0430522,-8.322033,4.467474
1.9340894,-8.430995,4.7126403
1.8251266,-8.3765135,4.8760843
1.9749504,-8.430995,5.175732
1.8659877,-7.872561,5.339176
1.607201,-7.5320525,5.4208984
1.3211738,-7.4230895,5.7477865
1.0351465,-7.205164,5.8839903
0.980665,-7.2596455,6.0474343
1.1032481,-7.246025,6.347082
1.1577295,-7.082581,6.4560447
0.980665,-6.7965536,6.537767
0.7491191,-6.5241466,6.6467295
0.54481393,-6.306221,6.891896
0.32688835,-6.197258,7.0553403
0.19068487,-6.033814,7.1915436
-0.08172209,-5.87037,7.4503303
-0.17706452,-5.9793324,7.4230895
-0.013620348,-6.6467295,7.5865335
0.027240695,-7.205164,7.668256
0.313268,-7.368608,7.559293
-0.16344418,-6.9599977,7.9679036
-0.3949901,-5.965712,7.913422
-0.7354988,-5.5162406,7.7772183
-0.84446156,-5.570722,7.7772183
-0.21792556,-5.679685,7.5865335
-0.10896278,-6.074675,7.6954966
0.040861044,-5.965712,7.7772183
-0.013620348,-5.7341666,7.668256
-0.16344418,-5.7205462,7.749978
-0.3405087,-5.5571017,7.6954966
-0.29964766,-5.5162406,7.7227373
-0.23154591,-5.4617596,8.049625
-0.29964766,-5.4617596,8.131348
-0.51757324,-5.7886477,8.131348
-0.92618364,-6.033814,7.995144
-1.3075534,-5.802268,7.7772183
-1.5799603,-5.7477865,7.749978
-1.6889231,-5.366417,7.749978
-1.5935807,-5.271075,7.7227373
-1.484618,-5.597963,7.8861814
-1.293933,-5.5026207,8.076866
-1.1849703,-5.2302136,8.076866
-1.1985906,-5.1621118,8.104107
-1.1985906,-5.1621118,8.158588
-1.0760075,-5.407278,8.076866
-1.1304889,-5.570722,8.022385
-1.1985906,-5.3527966,8.104107
-1.253072,-5.298315,8.21307
-1.4028958,-5.366417,8.567199
-1.1849703,-5.0803895,8.730643
-1.0896279,-4.807983,8.921328
-0.980665,-4.576437,9.030291
-0.7899802,-4.426613,8.512717
-1.1304889,-4.767122,8.076866
-1.484618,-4.930566,7.940663
-1.5390993,-4.8760843,8.430995
-1.7978859,-4.658159,8.512717
-1.7978859,-4.5900574,8.730643
-2.0430522,-4.7262607,8.717023
-2.315459,-4.6172976,8.281172
-2.5197644,-4.440233,8.567199
-2.7513103,-3.9362805,9.00305
-2.587866,-3.3914666,9.152874
-2.4244218,-3.1599207,8.934948
-2.3018389,-3.050958,8.62168
-2.192876,-2.8875136,8.403754
-2.2064962,-2.7240696,8.390134
-2.152015,-2.4516625,8.444615
-1.96133,-1.9477097,8.907707
-1.8523673,-1.6208214,9.071152
-1.5935807,-1.2803127,9.043911
-1.484618,-0.88532263,9.152874
-1.4028958,-0.50395286,9.125633
-1.2394516,-0.0,9.234595
-0.8036005,0.3949901,9.370799
-0.6946377,0.7763598,9.588725
-0.40861043,0.939804,9.833891
-0.29964766,0.939804,9.670447
-0.58567494,1.2122109,9.425281
-0.47671217,1.5527196,9.261836
-0.46309182,1.9885708,9.180115
-0.12258313,2.6014864,9.071152
0.24516626,2.9964764,9.152874
0.53119355,3.2688835,9.261836
0.6946377,3.445948,9.220976
0.53119355,3.7728362,9.166494
0.29964766,4.385752,8.5944395
0.06810174,5.1621118,7.8317
0.027240695,6.006573,7.4230895
0.027240695,6.3334618,7.327747
0.06810174,6.3334618,7.3958488
0.23154591,6.5650077,7.504812
0.3677494,6.66035,7.273266
0.53119355,6.8237944,7.000859
0.53119355,7.1098213,6.701211
0.53119355,7.04172,6.374323
0.53119355,7.04172,6.238119
0.47671217,7.273266,6.074675
0.5992953,7.668256,5.8567495
0.6537767,7.940663,5.802268
0.7763598,8.172209,5.802268
0.88532263,8.390134,5.6933055
0.939804,8.567199,5.529861
1.1032481,8.62168,5.47538
1.1577295,8.730643,5.47538
1.2803127,8.676162,5.3119354
1.334794,8.730643,5.0259085
1.334794,8.948568,4.6445384
1.2803127,9.180115,3.990762
1.1577295,9.343558,3.5549107
1.0487667,9.575105,3.336985
0.939804,9.738548,3.0100968
0.9942854,9.847511,2.7921712
1.0487667,9.956474,2.6832085
1.2258313,9.820271,2.8466527
1.3484144,9.656827,2.9556155
1.3484144,9.425281,2.9556155
1.3484144,9.425281,2.7921712
1.2258313,9.425281,2.3018389
1.1168685,9.479762,1.8659877
1.0079057,9.656827,1.5935807
0.89894295,9.656827,1.3756552
0.84446156,9.479762,1.2122109
0.7899802,9.370799,1.2122109
0.84446156,9.316318,0.9942854
0.84446156,9.261836,0.55843425
0.84446156,9.425281,0.17706452
0.95342433,9.711308,-0.25878662
1.0079057,9.983715,-0.42223078
1.1713499,10.378705,-0.20430522
1.2258313,10.59663,-0.040861044
1.1713499,10.487668,-0.14982383
1.1168685,10.160779,-0.3677494
1.0079057,9.656827,-0.9125633
1.0623871,9.370799,-1.56634
1.1713499,9.2073555,-1.8387469
1.2258313,9.043911,-1.8387469
1.4028958,9.043911,-1.6208214
1.5118586,9.0983925,-1.3484144
1.6753027,9.316318,-1.1304889
1.8523673,9.547864,-1.1849703
1.7842655,9.656827,-1.5118586
1.6208214,9.602345,-1.8387469
1.56634,9.820271,-2.1111538
1.56634,10.160779,-2.3290794
1.5118586,10.2152605,-2.4925237
1.5118586,10.133538,-2.7104492
1.4028958,9.629586,-2.8738933
1.2803127,9.234595,-3.091819
1.4573772,9.343558,-2.9283748
1.56634,9.575105,-2.7104492
1.5118586,9.684067,-2.7649305
1.4028958,9.575105,-2.4380422
1.1168685,9.343558,-2.383561
0.89894295,9.234595,-2.547005
0.61291564,9.01667,-2.4925237
0.3949901,8.894087,-2.6559677
0.3949901,8.785124,-2.8738933
0.3949901,8.730643,-2.7649305
0.55843425,9.125633,-2.7104492
0.7218784,9.452521,-2.8738933
0.667397,9.684067,-2.8738933
0.5992953,9.602345,-2.9283748
0.54481393,9.479762,-3.0373375
0.54481393,9.602345,-2.982856
0.4903325,9.711308,-3.1463003
0.38136974,9.711308,-3.3097446
0.27240697,9.479762,-3.3642259
0.14982383,9.0983925,-3.3097446
0.20430522,8.921328,-3.255263
0.32688835,8.975809,-3.4187074
0.20430522,8.975809,-3.5276701
-0.013620348,9.043911,-3.636633
-0.23154591,8.921328,-3.800077
-0.35412905,8.757884,-3.800077
0.095342435,8.757884,-3.7455957
0.4903325,8.812365,-3.8545585
0.54481393,8.866846,-4.0180025
0.20430522,8.839605,-4.167826
-0.46309182,8.567199,-4.440233
-1.1304889,8.22669,-4.767122
-1.3620348,8.063246,-4.8216033
-1.3075534,8.117727,-4.8760843
-1.1849703,8.335652,-4.930566
-1.0215261,8.458236,-4.8760843
-1.0215261,8.390134,-4.930566
-0.9125633,8.172209,-4.9850473
-0.8036005,7.954283,-5.1484914
-0.626536,7.7772183,-5.3119354
-0.46309182,7.8317,-5.366417
-0.5720546,7.7227373,-5.529861
-0.8580819,7.4503303,-5.7477865
-1.2394516,7.164303,-6.183638
-1.4709976,6.605869,-6.67397
-1.4709976,6.197258,-6.8782754
-1.2394516,6.2517395,-7.1506824
-1.0215261,6.306221,-7.477571
-0.9670447,6.306221,-7.749978
-1.1304889,6.3607025,-8.076866
-1.4709976,5.965712,-8.076866
-1.6344417,5.6933055,-7.804459
-1.7978859,5.5843425,-7.641015
-1.6889231,5.4617596,-7.5320525
-1.6344417,5.5843425,-7.5865335
-1.6344417,5.4617596,-7.641015
-1.6889231,5.243834,-7.5865335
-1.920469,5.0259085,-7.6954966
-1.920469,4.7943625,-7.8589406
-1.920469,4.8488436,-7.913422
-1.8523673,4.8488436,-8.076866
-1.7434045,4.8216033,-8.104107
-1.7434045,4.658159,-8.158588
-1.7434045,4.535576,-8.158588
-1.6889231,4.3176503,-8.104107
-1.6344417,3.8681788,-8.049625
-1.5799603,3.5276701,-8.158588
-1.525479,3.3642259,-8.322033
-1.5799603,3.4187074,-8.648921
-1.525479,3.3642259,-8.812365
-1.525479,3.3097446,-8.866846
-1.4709976,3.091819,-8.921328
-1.3075534,2.8602731,-9.139254
-1.1849703,2.6968288,-9.139254
-1.0760075,2.4108016,-9.302697
-1.0215261,2.192876,-9.466142
-0.980665,1.9068487,-9.302697
-0.81722087,1.8523673,-9.520623
-0.58567494,1.7978859,-9.520623
-0.42223078,1.6753027,-9.41166
-0.42223078,1.56634,-9.41166
-0.58567494,1.4573772,-9.466142
-0.7082581,1.3484144,-9.466142
-0.7627395,1.293933,-9.41166
-0.7627395,1.2394516,-9.41166
-0.7082581,1.1713499,-9.41166
-0.6401563,1.1713499,-9.41166
-0.6401563,1.1168685,-9.520623
-0.58567494,1.0623871,-9.575105
-0.53119355,1.0079057,-9.520623
-0.53119355,0.89894295,-9.41166
-0.53119355,0.7218784,-9.466142
-0.44947147,0.58567494,-9.493382
-0.3949901,0.42223078,-9.547864
-0.3949901,0.29964766,-9.656827
-0.50395286,0.13620348,-9.438901
-0.5992953,-0.027240695,-9.452521
-0.54481393,-0.13620348,-9.507003
-0.42223078,-0.19068487,-9.643207
-0.19068487,-0.08172209,-10.024576
0.013620348,0.08172209,-10.051817
-0.040861044,0.08172209,-9.997335
-0.14982383,-0.027240695,-9.779409
-0.20430522,-0.19068487,-9.507003
-0.19068487,-0.3677494,-9.534244
-0.027240695,-0.3677494,-9.697687
0.17706452,-0.3677494,-9.942854
0.35412905,-0.42223078,-10.106298
0.3677494,-0.53119355,-10.024576
0.19068487,-0.6946377,-9.697687
-0.040861044,-0.8580819,-9.343558
-0.14982383,-0.8036005,-9.234595
-0.14982383,-0.8036005,-9.343558
-0.095342435,-0.8580819,-9.615966
-0.027240695,-0.8580819,-9.970095
-0.027240695,-0.9125633,-9.970095
-0.14982383,-0.9125633,-9.724928
-0.25878662,-0.980665,-9.615966
-0.313268,-1.0896279,-9.425281
-0.3677494,-1.3075534,-9.479762
-0.32688835,-1.4709976,-9.670447
-0.32688835,-1.525479,-9.561484
-0.3677494,-1.5935807,-9.479762
-0.47671217,-1.5935807,-9.425281
-0.5992953,-1.6480621,-9.39804
-0.6537767,-1.7570249,-9.507003
-0.6946377,-1.8659877,-9.643207
-0.6946377,-1.920469,-9.643207
-0.7082581,-1.96133,-9.547864
-0.7627395,-2.0158114,-9.493382
-0.7627395,-2.0158114,-9.438901
-0.7627395,-2.2473574,-9.329938
-0.8580819,-2.465283,-9.41166
-0.8580819,-2.6287272,-9.41166
-0.939804,-2.8057916,-9.275456
-0.8580819,-2.8057916,-9.084772
-0.8036005,-2.8057916,-9.030291
-0.7627395,-2.8057916,-9.112013
-0.7627395,-2.8057916,-9.220976
-0.7491191,-2.73769,-9.357179
-0.7491191,-2.6832085,-9.357179
-0.7491191,-2.6287272,-9.466142
-0.6946377,-2.5742457,-9.466142
-0.6401563,-2.6287272,-9.466142
-0.6946377,-2.73769,-9.466142
-0.6946377,-2.8602731,-9.302697
-0.8036005,-3.0237172,-9.248216
-0.980665,-3.13268,-9.084772
-1.0351465,-3.1871614,-8.975809
-0.980665,-3.0781987,-8.921328
-0.8036005,-2.969236,-8.866846
-0.7218784,-2.8466527,-9.043911
-0.8308412,-2.901134,-9.2073555
-1.0623871,-3.1190596,-9.370799
-1.1713499,-3.2280223,-9.316318
-1.2803127,-3.5140498,-9.316318
